Loading data...
Using  cuda
Training...
Epoch:  1 , validation loss:  1.8804471969604493 , validation accuracy:  9.976229895505321 %, lr:  0.002461435223472259
Epoch:  2 , validation loss:  1.8753971099853515 , validation accuracy:  12.867958692680324 %, lr:  0.002461435223472259
Epoch:  3 , validation loss:  1.8744850158691406 , validation accuracy:  11.373940895761418 %, lr:  0.002461435223472259
Epoch:  4 , validation loss:  1.8727737426757813 , validation accuracy:  13.25895707313906 %, lr:  0.002461435223472259
Epoch:  5 , validation loss:  1.8686538696289063 , validation accuracy:  11.776120964222207 %, lr:  0.002461435223472259
Epoch:  6 , validation loss:  1.876203727722168 , validation accuracy:  9.781812804114862 %, lr:  0.002461435223472259
Epoch:  7 , validation loss:  1.8709888458251953 , validation accuracy:  10.967432431945001 %, lr:  0.002461435223472259
Epoch:  8 , validation loss:  1.8739952087402343 , validation accuracy:  10.747766367646687 %, lr:  0.002461435223472259
Epoch:  9 , validation loss:  1.8666368484497071 , validation accuracy:  11.668632479557349 %, lr:  0.002461435223472259
Epoch:  10 , validation loss:  1.8749103546142578 , validation accuracy:  9.778205807985168 %, lr:  0.002461435223472259
Epoch:  11 , validation loss:  1.8630069732666015 , validation accuracy:  13.150747189248266 %, lr:  0.002461435223472259
Epoch:  12 , validation loss:  1.8732719421386719 , validation accuracy:  12.404820389627721 %, lr:  0.002461435223472259
Epoch:  13 , validation loss:  1.863114356994629 , validation accuracy:  12.615108263988834 %, lr:  0.002461435223472259
Epoch:  14 , validation loss:  1.8669404983520508 , validation accuracy:  13.37474164890221 %, lr:  0.002461435223472259
Epoch:  15 , validation loss:  1.863784408569336 , validation accuracy:  11.092595197645352 %, lr:  0.002461435223472259
Epoch:  16 , validation loss:  1.8623620986938476 , validation accuracy:  12.045563575110284 %, lr:  0.002461435223472259
Epoch:  17 , validation loss:  1.8699745178222655 , validation accuracy:  12.259819145214056 %, lr:  0.002461435223472259
Epoch:  18 , validation loss:  1.8630523681640625 , validation accuracy:  12.872287088035955 %, lr:  0.002461435223472259
Epoch:  19 , validation loss:  1.8716487884521484 , validation accuracy:  11.786581252998316 %, lr:  0.002461435223472259
Epoch:  20 , validation loss:  1.8686567306518556 , validation accuracy:  10.902506501610523 %, lr:  0.002461435223472259
Epoch:  21 , validation loss:  1.8754119873046875 , validation accuracy:  11.670796677235165 %, lr:  0.002461435223472259
Epoch:  22 , validation loss:  1.8727607727050781 , validation accuracy:  12.577234804627055 %, lr:  0.002461435223472259
Epoch:  23 , validation loss:  1.8679746627807616 , validation accuracy:  11.90525142566522 %, lr:  0.002461435223472259
Epoch:  24 , validation loss:  1.869645118713379 , validation accuracy:  13.533810178221678 %, lr:  0.002461435223472259
Epoch:  25 , validation loss:  1.8862014770507813 , validation accuracy:  9.201086427234264 %, lr:  0.002461435223472259
Epoch:  26 , validation loss:  1.861716079711914 , validation accuracy:  12.636028841541053 %, lr:  0.002461435223472259
Epoch:  27 , validation loss:  1.8739374160766602 , validation accuracy:  10.133134227146973 %, lr:  0.002461435223472259
Epoch:  28 , validation loss:  1.8620372772216798 , validation accuracy:  11.64735120239216 %, lr:  0.002461435223472259
Epoch:  29 , validation loss:  1.8714948654174806 , validation accuracy:  13.489444125826452 %, lr:  0.002461435223472259
Epoch:  30 , validation loss:  1.8604415893554687 , validation accuracy:  12.501848585516468 %, lr:  0.002461435223472259
Epoch:  31 , validation loss:  1.8592899322509766 , validation accuracy:  12.06864835034032 %, lr:  0.002461435223472259
Epoch:  32 , validation loss:  1.8677520751953125 , validation accuracy:  10.46750276836953 %, lr:  0.002461435223472259
Epoch:  33 , validation loss:  1.8603713989257813 , validation accuracy:  12.21617449204477 %, lr:  0.002461435223472259
Epoch:  34 , validation loss:  1.8591218948364259 , validation accuracy:  12.158823253582648 %, lr:  0.002461435223472259
Epoch:  35 , validation loss:  1.8579168319702148 , validation accuracy:  13.176717561382056 %, lr:  0.002461435223472259
Epoch:  36 , validation loss:  1.8578996658325195 , validation accuracy:  12.291921410768326 %, lr:  0.002461435223472259
Epoch:  37 , validation loss:  1.860997200012207 , validation accuracy:  11.865574468238597 %, lr:  0.002461435223472259
Epoch:  38 , validation loss:  1.8592763900756837 , validation accuracy:  12.997449853736306 %, lr:  0.002461435223472259
Epoch:  39 , validation loss:  1.8586389541625976 , validation accuracy:  11.930861098186043 %, lr:  0.002461435223472259
Epoch:  40 , validation loss:  1.8650592803955077 , validation accuracy:  10.813774396820072 %, lr:  0.002461435223472259
Epoch:  41 , validation loss:  1.8573280334472657 , validation accuracy:  11.830225906167604 %, lr:  0.002461435223472259
Epoch:  42 , validation loss:  1.8568077087402344 , validation accuracy:  12.440890350924654 %, lr:  0.002461435223472259
Epoch:  43 , validation loss:  1.8586475372314453 , validation accuracy:  12.17902243190893 %, lr:  0.002461435223472259
Epoch:  44 , validation loss:  1.8574047088623047 , validation accuracy:  13.230822503327456 %, lr:  0.002461435223472259
Epoch:  45 , validation loss:  1.8589252471923827 , validation accuracy:  11.86846006514235 %, lr:  0.002461435223472259
Epoch:  46 , validation loss:  1.8623786926269532 , validation accuracy:  12.124556790350564 %, lr:  0.002461435223472259
Epoch:  47 , validation loss:  1.8622169494628906 , validation accuracy:  14.35440179772687 %, lr:  0.002461435223472259
Epoch:  48 , validation loss:  1.8580493927001953 , validation accuracy:  12.96354409011719 %, lr:  0.002461435223472259
Epoch:  49 , validation loss:  1.8576997756958007 , validation accuracy:  13.615328290752743 %, lr:  0.002461435223472259
Epoch:  50 , validation loss:  1.859886932373047 , validation accuracy:  12.102554113959435 %, lr:  0.002461435223472259
Epoch:  51 , validation loss:  1.857444953918457 , validation accuracy:  11.951420976125293 %, lr:  0.002461435223472259
Epoch:  52 , validation loss:  1.8583436965942384 , validation accuracy:  14.289836567005363 %, lr:  0.002461435223472259
Epoch:  53 , validation loss:  1.8597301483154296 , validation accuracy:  10.980417618011897 %, lr:  0.002461435223472259
Epoch:  54 , validation loss:  1.857609748840332 , validation accuracy:  13.195113241643492 %, lr:  0.002461435223472259
Epoch:  55 , validation loss:  1.856754684448242 , validation accuracy:  13.240561392877625 %, lr:  0.002461435223472259
Epoch:  56 , validation loss:  1.8574184417724608 , validation accuracy:  12.504012783194284 %, lr:  0.002461435223472259
Epoch:  57 , validation loss:  1.8590356826782226 , validation accuracy:  12.575792006175176 %, lr:  0.002461435223472259
Epoch:  58 , validation loss:  1.8563804626464844 , validation accuracy:  13.340114486057155 %, lr:  0.002461435223472259
Epoch:  59 , validation loss:  1.8574085235595703 , validation accuracy:  14.014622762309775 %, lr:  0.002461435223472259
Epoch:  60 , validation loss:  1.8568893432617188 , validation accuracy:  13.950418231201239 %, lr:  0.002461435223472259
Epoch:  61 , validation loss:  1.8577232360839844 , validation accuracy:  12.654424521802488 %, lr:  0.002461435223472259
Epoch:  62 , validation loss:  1.8567947387695312 , validation accuracy:  12.450268540861856 %, lr:  0.002461435223472259
Epoch:  63 , validation loss:  1.8645637512207032 , validation accuracy:  10.513311619216632 %, lr:  0.002461435223472259
Epoch:  64 , validation loss:  1.8566606521606446 , validation accuracy:  11.592164161607855 %, lr:  0.002461435223472259
Epoch:  65 , validation loss:  1.857535171508789 , validation accuracy:  12.681837692388157 %, lr:  0.002461435223472259
Epoch:  66 , validation loss:  1.8596698760986328 , validation accuracy:  12.034021187495265 %, lr:  0.002461435223472259
Epoch:  67 , validation loss:  1.856976318359375 , validation accuracy:  11.77900656112596 %, lr:  0.002461435223472259
Epoch:  68 , validation loss:  1.8583587646484374 , validation accuracy:  13.134515706664645 %, lr:  0.002461435223472259
Epoch:  69 , validation loss:  1.8563713073730468 , validation accuracy:  11.105941083325217 %, lr:  0.002461435223472259
Epoch:  70 , validation loss:  1.8591424942016601 , validation accuracy:  15.079408019795196 %, lr:  0.002461435223472259
Epoch:  71 , validation loss:  1.857406997680664 , validation accuracy:  12.997810553349275 %, lr:  0.002461435223472259
Epoch:  72 , validation loss:  1.8566621780395507 , validation accuracy:  12.441251050537623 %, lr:  0.002461435223472259
Epoch:  73 , validation loss:  1.8557559967041015 , validation accuracy:  12.728367942461198 %, lr:  0.002461435223472259
Epoch:  74 , validation loss:  1.8586130142211914 , validation accuracy:  13.289616540241452 %, lr:  0.002461435223472259
Epoch:  75 , validation loss:  1.857090377807617 , validation accuracy:  13.66474413772954 %, lr:  0.002461435223472259
Epoch:  76 , validation loss:  1.8575986862182616 , validation accuracy:  12.446661544732162 %, lr:  0.002461435223472259
Epoch:  77 , validation loss:  1.8575910568237304 , validation accuracy:  12.973643679280332 %, lr:  0.002461435223472259
Epoch:  78 , validation loss:  1.8581172943115234 , validation accuracy:  14.392996656314589 %, lr:  0.002461435223472259
Epoch:  79 , validation loss:  1.879471778869629 , validation accuracy:  9.846017335223399 %, lr:  0.002461435223472259
Epoch:  80 , validation loss:  1.8604238510131836 , validation accuracy:  14.37135467953643 %, lr:  0.002461435223472259
