Loading data...
Using  cuda
Training...
Epoch:  1 , validation loss:  1.890222930908203 , validation accuracy:  11.637251613229019 %, lr:  0.00035852065093171535
Epoch:  2 , validation loss:  1.8789497375488282 , validation accuracy:  11.217757963345704 %, lr:  0.00035852065093171535
Epoch:  3 , validation loss:  1.8785354614257812 , validation accuracy:  10.390313051194095 %, lr:  0.00035852065093171535
Epoch:  4 , validation loss:  1.874053955078125 , validation accuracy:  10.816659993723826 %, lr:  0.00035852065093171535
Epoch:  5 , validation loss:  1.8725719451904297 , validation accuracy:  12.133213581061828 %, lr:  0.00035852065093171535
Epoch:  6 , validation loss:  1.8711345672607422 , validation accuracy:  12.64793192876904 %, lr:  0.00035852065093171535
Epoch:  7 , validation loss:  1.8714616775512696 , validation accuracy:  11.580261074379868 %, lr:  0.00035852065093171535
Epoch:  8 , validation loss:  1.8726293563842773 , validation accuracy:  11.561504694505462 %, lr:  0.00035852065093171535
Epoch:  9 , validation loss:  1.865501594543457 , validation accuracy:  12.684001890065971 %, lr:  0.00035852065093171535
Epoch:  10 , validation loss:  1.8702285766601563 , validation accuracy:  11.079610011578458 %, lr:  0.00035852065093171535
Epoch:  11 , validation loss:  1.8627445220947265 , validation accuracy:  12.152691360162171 %, lr:  0.00035852065093171535
Epoch:  12 , validation loss:  1.8617284774780274 , validation accuracy:  11.668632479557349 %, lr:  0.00035852065093171535
Epoch:  13 , validation loss:  1.8536367416381836 , validation accuracy:  12.736664033559492 %, lr:  0.00035852065093171535
Epoch:  14 , validation loss:  1.8434078216552734 , validation accuracy:  12.877336882617524 %, lr:  0.00035852065093171535
Epoch:  15 , validation loss:  1.851820945739746 , validation accuracy:  9.737807451332605 %, lr:  0.00035852065093171535
Epoch:  16 , validation loss:  1.8529928207397461 , validation accuracy:  15.76690148211471 %, lr:  0.00035852065093171535
Epoch:  17 , validation loss:  1.6234052658081055 , validation accuracy:  17.049549305833594 %, lr:  0.00035852065093171535
Epoch:  18 , validation loss:  1.883542823791504 , validation accuracy:  10.647491875241217 %, lr:  0.00035852065093171535
