Loading data...
Using  cuda
Training...
Epoch:  1 , validation loss:  1.8782615661621094 , validation accuracy:  10.763997850230307 %, lr:  0.009319885550962822
Epoch:  2 , validation loss:  1.8754993438720704 , validation accuracy:  11.58422877012253 %, lr:  0.009319885550962822
Epoch:  3 , validation loss:  1.8736804962158202 , validation accuracy:  12.238898567661836 %, lr:  0.009319885550962822
Epoch:  4 , validation loss:  1.8748508453369142 , validation accuracy:  13.151107888861235 %, lr:  0.009319885550962822
Epoch:  5 , validation loss:  1.8739347457885742 , validation accuracy:  11.917154512893207 %, lr:  0.009319885550962822
Epoch:  6 , validation loss:  1.8730796813964843 , validation accuracy:  12.609697769794293 %, lr:  0.009319885550962822
Epoch:  7 , validation loss:  1.8730852127075195 , validation accuracy:  12.210403298237262 %, lr:  0.009319885550962822
Epoch:  8 , validation loss:  1.8728538513183595 , validation accuracy:  12.056384563499362 %, lr:  0.009319885550962822
Epoch:  9 , validation loss:  1.8757707595825195 , validation accuracy:  10.446221491204339 %, lr:  0.009319885550962822
Epoch:  10 , validation loss:  1.8736955642700195 , validation accuracy:  11.56799728753891 %, lr:  0.009319885550962822
Epoch:  11 , validation loss:  1.8722759246826173 , validation accuracy:  11.474576087779857 %, lr:  0.009319885550962822
Epoch:  12 , validation loss:  1.8717071533203125 , validation accuracy:  11.7844170553205 %, lr:  0.009319885550962822
Epoch:  13 , validation loss:  1.873296356201172 , validation accuracy:  10.906113497740217 %, lr:  0.009319885550962822
Epoch:  14 , validation loss:  1.8730262756347655 , validation accuracy:  10.813052997594133 %, lr:  0.009319885550962822
Epoch:  15 , validation loss:  1.8722013473510741 , validation accuracy:  12.098225718603803 %, lr:  0.009319885550962822
Epoch:  16 , validation loss:  1.8716508865356445 , validation accuracy:  11.597935355415363 %, lr:  0.009319885550962822
Epoch:  17 , validation loss:  1.8710582733154297 , validation accuracy:  11.306850767749125 %, lr:  0.009319885550962822
Epoch:  18 , validation loss:  1.872528076171875 , validation accuracy:  10.814135096433041 %, lr:  0.009319885550962822
Epoch:  19 , validation loss:  1.872218132019043 , validation accuracy:  11.706145239306158 %, lr:  0.009319885550962822
Epoch:  20 , validation loss:  1.8729883193969727 , validation accuracy:  10.813774396820072 %, lr:  0.009319885550962822
Epoch:  21 , validation loss:  1.8716537475585937 , validation accuracy:  11.490446870750509 %, lr:  0.009319885550962822
Epoch:  22 , validation loss:  1.8720512390136719 , validation accuracy:  12.354322443812018 %, lr:  0.009319885550962822
Epoch:  23 , validation loss:  1.8725807189941406 , validation accuracy:  10.956250743942952 %, lr:  0.009319885550962822
Epoch:  24 , validation loss:  1.877170944213867 , validation accuracy:  10.402216138422084 %, lr:  0.009319885550962822
Epoch:  25 , validation loss:  1.872750473022461 , validation accuracy:  12.979054173474871 %, lr:  0.009319885550962822
Epoch:  26 , validation loss:  1.8712223052978516 , validation accuracy:  11.956110071093894 %, lr:  0.009319885550962822
Epoch:  27 , validation loss:  1.873863410949707 , validation accuracy:  10.62007870465555 %, lr:  0.009319885550962822
