Loading data...
Using  cuda
Training...
Epoch:  1 , validation loss:  2.424118995666504 , validation accuracy:  0.0018034980648465766 %, lr:  0.00019922267588566166
Epoch:  2 , validation loss:  1.9218479156494142 , validation accuracy:  12.832610130609329 %, lr:  0.00019922267588566166
Epoch:  3 , validation loss:  1.902391242980957 , validation accuracy:  13.607753598880388 %, lr:  0.00019922267588566166
Epoch:  4 , validation loss:  1.892015266418457 , validation accuracy:  12.447022244345133 %, lr:  0.00019922267588566166
Epoch:  5 , validation loss:  1.8856250762939453 , validation accuracy:  11.692077954400355 %, lr:  0.00019922267588566166
Epoch:  6 , validation loss:  1.8823198318481444 , validation accuracy:  10.976089222656265 %, lr:  0.00019922267588566166
Epoch:  7 , validation loss:  1.8802728652954102 , validation accuracy:  10.803314108043963 %, lr:  0.00019922267588566166
Epoch:  8 , validation loss:  1.8793588638305665 , validation accuracy:  10.6994326195088 %, lr:  0.00019922267588566166
Epoch:  9 , validation loss:  1.8780178070068358 , validation accuracy:  10.842630365857616 %, lr:  0.00019922267588566166
Epoch:  10 , validation loss:  1.8883089065551757 , validation accuracy:  9.771352515338751 %, lr:  0.00019922267588566166
Epoch:  11 , validation loss:  1.8780723571777345 , validation accuracy:  10.56164536735452 %, lr:  0.00019922267588566166
Epoch:  12 , validation loss:  1.8803693771362304 , validation accuracy:  10.179303777607046 %, lr:  0.00019922267588566166
Epoch:  13 , validation loss:  1.876744270324707 , validation accuracy:  10.834694974372292 %, lr:  0.00019922267588566166
Epoch:  14 , validation loss:  1.8768096923828126 , validation accuracy:  10.6630019585989 %, lr:  0.00019922267588566166
Epoch:  15 , validation loss:  1.8765466690063477 , validation accuracy:  10.640638582594802 %, lr:  0.00019922267588566166
Epoch:  16 , validation loss:  1.878773307800293 , validation accuracy:  10.226555426906026 %, lr:  0.00019922267588566166
Epoch:  17 , validation loss:  1.8757904052734375 , validation accuracy:  10.779868633200957 %, lr:  0.00019922267588566166
Epoch:  18 , validation loss:  1.8756879806518554 , validation accuracy:  10.815217195271948 %, lr:  0.00019922267588566166
Epoch:  19 , validation loss:  1.8753080368041992 , validation accuracy:  10.7993464123013 %, lr:  0.00019922267588566166
Epoch:  20 , validation loss:  1.875319480895996 , validation accuracy:  10.866797239926562 %, lr:  0.00019922267588566166
Epoch:  21 , validation loss:  1.875673484802246 , validation accuracy:  10.576434051486263 %, lr:  0.00019922267588566166
Epoch:  22 , validation loss:  1.8750949859619142 , validation accuracy:  10.823152586757274 %, lr:  0.00019922267588566166
Epoch:  23 , validation loss:  1.8749691009521485 , validation accuracy:  10.720713896673988 %, lr:  0.00019922267588566166
Epoch:  24 , validation loss:  1.8758560180664063 , validation accuracy:  10.464256471852806 %, lr:  0.00019922267588566166
Epoch:  25 , validation loss:  1.8745134353637696 , validation accuracy:  11.107383881777094 %, lr:  0.00019922267588566166
Epoch:  26 , validation loss:  1.874831771850586 , validation accuracy:  11.325246448010562 %, lr:  0.00019922267588566166
Epoch:  27 , validation loss:  1.8744808197021485 , validation accuracy:  10.748127067259656 %, lr:  0.00019922267588566166
Epoch:  28 , validation loss:  1.874252700805664 , validation accuracy:  10.757865956809828 %, lr:  0.00019922267588566166
Epoch:  29 , validation loss:  1.8740671157836915 , validation accuracy:  10.789607522751128 %, lr:  0.00019922267588566166
Epoch:  30 , validation loss:  1.873755645751953 , validation accuracy:  11.002059594790055 %, lr:  0.00019922267588566166
Epoch:  31 , validation loss:  1.8737865447998048 , validation accuracy:  10.834334274759323 %, lr:  0.00019922267588566166
Epoch:  32 , validation loss:  1.8739202499389649 , validation accuracy:  10.74740566803372 %, lr:  0.00019922267588566166
Epoch:  33 , validation loss:  1.8736675262451172 , validation accuracy:  10.747766367646687 %, lr:  0.00019922267588566166
Epoch:  34 , validation loss:  1.8762006759643555 , validation accuracy:  10.281381768077363 %, lr:  0.00019922267588566166
Epoch:  35 , validation loss:  1.8735618591308594 , validation accuracy:  10.726124390868529 %, lr:  0.00019922267588566166
Epoch:  36 , validation loss:  1.8780561447143556 , validation accuracy:  10.036466730871197 %, lr:  0.00019922267588566166
Epoch:  37 , validation loss:  1.8740594863891602 , validation accuracy:  10.498162235471922 %, lr:  0.00019922267588566166
Epoch:  38 , validation loss:  1.8743507385253906 , validation accuracy:  10.419169020231642 %, lr:  0.00019922267588566166
Epoch:  39 , validation loss:  1.8725669860839844 , validation accuracy:  10.7993464123013 %, lr:  0.00019922267588566166
Epoch:  40 , validation loss:  1.874222755432129 , validation accuracy:  10.376245766288292 %, lr:  0.00019922267588566166
Epoch:  41 , validation loss:  1.872136688232422 , validation accuracy:  10.84587666237434 %, lr:  0.00019922267588566166
Epoch:  42 , validation loss:  1.8722494125366211 , validation accuracy:  10.67201944892313 %, lr:  0.00019922267588566166
Epoch:  43 , validation loss:  1.8725456237792968 , validation accuracy:  10.653623768661696 %, lr:  0.00019922267588566166
Epoch:  44 , validation loss:  1.8724695205688477 , validation accuracy:  10.571744956517662 %, lr:  0.00019922267588566166
Epoch:  45 , validation loss:  1.8714235305786133 , validation accuracy:  10.87833962754158 %, lr:  0.00019922267588566166
Epoch:  46 , validation loss:  1.8712575912475586 , validation accuracy:  10.79898571268833 %, lr:  0.00019922267588566166
Epoch:  47 , validation loss:  1.8716659545898438 , validation accuracy:  10.626931997301966 %, lr:  0.00019922267588566166
Epoch:  48 , validation loss:  1.8710878372192383 , validation accuracy:  10.985828112206436 %, lr:  0.00019922267588566166
Epoch:  49 , validation loss:  1.8710245132446288 , validation accuracy:  10.795739416171607 %, lr:  0.00019922267588566166
Epoch:  50 , validation loss:  1.8704185485839844 , validation accuracy:  11.118926269392112 %, lr:  0.00019922267588566166
Epoch:  51 , validation loss:  1.8711664199829101 , validation accuracy:  10.537117793672607 %, lr:  0.00019922267588566166
Epoch:  52 , validation loss:  1.8697027206420898 , validation accuracy:  11.086463304224875 %, lr:  0.00019922267588566166
Epoch:  53 , validation loss:  1.8696426391601562 , validation accuracy:  11.048229145250128 %, lr:  0.00019922267588566166
Epoch:  54 , validation loss:  1.869308853149414 , validation accuracy:  11.090070300354569 %, lr:  0.00019922267588566166
Epoch:  55 , validation loss:  1.8692485809326171 , validation accuracy:  10.999895397112239 %, lr:  0.00019922267588566166
Epoch:  56 , validation loss:  1.8688179016113282 , validation accuracy:  11.064099928220777 %, lr:  0.00019922267588566166
Epoch:  57 , validation loss:  1.868790626525879 , validation accuracy:  11.232907347090416 %, lr:  0.00019922267588566166
Epoch:  58 , validation loss:  1.8690139770507812 , validation accuracy:  10.825677484048061 %, lr:  0.00019922267588566166
Epoch:  59 , validation loss:  1.8703201293945313 , validation accuracy:  10.442614495074647 %, lr:  0.00019922267588566166
Epoch:  60 , validation loss:  1.8680469512939453 , validation accuracy:  11.078527912739549 %, lr:  0.00019922267588566166
Epoch:  61 , validation loss:  1.8679277420043945 , validation accuracy:  10.972121526913602 %, lr:  0.00019922267588566166
Epoch:  62 , validation loss:  1.8696819305419923 , validation accuracy:  10.511868820764755 %, lr:  0.00019922267588566166
Epoch:  63 , validation loss:  1.86810302734375 , validation accuracy:  10.78311492971768 %, lr:  0.00019922267588566166
Epoch:  64 , validation loss:  1.8674877166748047 , validation accuracy:  10.980778317624864 %, lr:  0.00019922267588566166
Epoch:  65 , validation loss:  1.8674751281738282 , validation accuracy:  10.954807945491075 %, lr:  0.00019922267588566166
Epoch:  66 , validation loss:  1.8696943283081056 , validation accuracy:  10.599879526329268 %, lr:  0.00019922267588566166
Epoch:  67 , validation loss:  1.8705801010131835 , validation accuracy:  10.505376227731308 %, lr:  0.00019922267588566166
Epoch:  68 , validation loss:  1.8678901672363282 , validation accuracy:  10.802232009205055 %, lr:  0.00019922267588566166
Epoch:  69 , validation loss:  1.8653450012207031 , validation accuracy:  11.471690490876103 %, lr:  0.00019922267588566166
Epoch:  70 , validation loss:  1.8649816513061523 , validation accuracy:  11.645908403940282 %, lr:  0.00019922267588566166
Epoch:  71 , validation loss:  1.8658380508422852 , validation accuracy:  11.545273211921844 %, lr:  0.00019922267588566166
Epoch:  72 , validation loss:  1.8641630172729493 , validation accuracy:  11.66286128574984 %, lr:  0.00019922267588566166
Epoch:  73 , validation loss:  1.8635198593139648 , validation accuracy:  11.693881452465202 %, lr:  0.00019922267588566166
Epoch:  74 , validation loss:  1.8633258819580079 , validation accuracy:  12.086322631375817 %, lr:  0.00019922267588566166
Epoch:  75 , validation loss:  1.862508773803711 , validation accuracy:  11.946371181543721 %, lr:  0.00019922267588566166
Epoch:  76 , validation loss:  1.8615249633789062 , validation accuracy:  11.762414378929371 %, lr:  0.00019922267588566166
Epoch:  77 , validation loss:  1.856989860534668 , validation accuracy:  12.554871428622958 %, lr:  0.00019922267588566166
Epoch:  78 , validation loss:  1.8509061813354493 , validation accuracy:  12.539361345265277 %, lr:  0.00019922267588566166
Epoch:  79 , validation loss:  1.845353126525879 , validation accuracy:  12.466860723058444 %, lr:  0.00019922267588566166
Epoch:  80 , validation loss:  1.8365915298461915 , validation accuracy:  12.832610130609329 %, lr:  0.00019922267588566166
